date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:17:20	48979/48979	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-boxed-sp-layout7.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-boxed-sp-layout7.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:20	73327/73327	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-boxed-sp-layout8.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-boxed-sp-layout8.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:21	72057/72057	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-menu-full-page-mp.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-menu-full-page-mp.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:21	75445/75445	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-menu-full-page-sp.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-menu-full-page-sp.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:22	109328/109328	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-vertical-nav-layout-mp.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-vertical-nav-layout-mp.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:23	75020/75020	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-vertical-nav-layout-sp.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-vertical-nav-layout-sp.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:24	114819/114819	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-magazine-home-layout1.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-magazine-home-layout1.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:25	95193/95193	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-magazine-home-layout2.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-magazine-home-layout2.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:25	54633/54633	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-portfolio-presentation-layout1.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-portfolio-presentation-layout1.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:26	81314/81314	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-portfolio-presentation-layout2.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-portfolio-presentation-layout2.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:27	78689/78689	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-portfolio-presentation-layout3.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-portfolio-presentation-layout3.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:27	15338/15338	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-slider-fullpage-home.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-slider-fullpage-home.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:27	78243/78243	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-parallax-home-layout1.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-parallax-home-layout1.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:28	62275/62275	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-parallax-home-layout2.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-parallax-home-layout2.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:29	4478/4478	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-personal-home-layout1.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-personal-home-layout1.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:29	4637/4637	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-personal-home-layout2.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-personal-home-layout2.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:30	31390/31390	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-personal-home-layout3.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-personal-home-layout3.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:30	98739/98739	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-shop-home.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-shop-home.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
02:17:31	12999/12999	---MCZ	200	added ('OK')	text/html	date:Tue,%2028%20Nov%202023%2009:31:57%20GMT	https://html.kodesolution.com/2015/charityfund-html/demo/index-hot-slider-split-home-layout1.html	C:/Users/MR%20P/Downloads/char/html.kodesolution.com/2015/charityfund-html/demo/index-hot-slider-split-home-layout1.html	(from https://html.kodesolution.com/2015/charityfund-html/demo/index-mp-layout4.html)
